contig_1_pilon	CP094298.1	86.851	289	38	0	368193	368481	595809	595521	1.62e-84	324
contig_1_pilon	CP094298.1	91.845	233	17	2	215575	215805	921283	921515	1.62e-84	324
contig_1_pilon	CP094298.1	86.851	289	38	0	67010	67298	8789114	8789402	1.62e-84	324
contig_1_pilon	CP094298.1	73.139	1061	219	56	456477	457504	1585514	1586541	2.10e-83	320
contig_1_pilon	CP094298.1	93.868	212	11	2	5811113	5811322	4877093	4877304	7.56e-83	318
contig_1_pilon	CP094298.1	93.868	212	11	2	3746327	3746538	6972086	6972295	7.56e-83	318
contig_1_pilon	CP094298.1	87.823	271	33	0	1155737	1156007	8963479	8963749	7.56e-83	318
contig_1_pilon	CP094298.1	73.050	1013	228	35	3933793	3934790	9013648	9014630	2.72e-82	316
contig_1_pilon	CP094298.1	90.377	239	21	2	5487925	5488162	5452152	5451915	3.52e-81	313
contig_1_pilon	CP094298.1	90.377	239	21	2	4290920	4291157	6649150	6648913	3.52e-81	313
contig_1_pilon	CP094298.1	76.239	686	103	36	2270789	2271438	3334500	3335161	4.55e-80	309
contig_1_pilon	CP094298.1	76.239	686	103	36	2270690	2271351	3334599	3335248	4.55e-80	309
contig_1_pilon	CP094298.1	75.836	658	131	26	3687770	3688413	3817809	3817166	4.55e-80	309
contig_1_pilon	CP094298.1	75.799	657	133	24	2709362	2710005	4819181	4818538	4.55e-80	309
contig_1_pilon	CP094298.1	81.701	388	55	13	4496221	4496600	5654663	5655042	4.55e-80	309
contig_1_pilon	CP094298.1	81.701	388	55	14	4493672	4494051	5657212	5657591	4.55e-80	309
contig_1_pilon	CP094298.1	95.361	194	7	1	4426414	4426605	2107666	2107859	1.64e-79	307
contig_1_pilon	CP094298.1	76.978	556	117	11	3685791	3686339	3096901	3096350	1.64e-79	307
contig_1_pilon	CP094298.1	76.978	556	117	11	2032538	2033089	4817107	4816559	1.64e-79	307
contig_1_pilon	CP094298.1	95.361	194	7	1	1043848	1044041	5587405	5587596	1.64e-79	307
contig_1_pilon	CP094298.1	95.361	194	7	1	4735508	4735701	5587596	5587405	1.64e-79	307
contig_1_pilon	CP094298.1	95.361	194	7	1	4426414	4426605	5896688	5896495	1.64e-79	307
contig_1_pilon	CP094298.1	73.828	917	175	50	3068614	3069496	9127540	9126655	2.12e-78	303
contig_1_pilon	CP094298.1	85.813	289	35	5	5173471	5173753	5007497	5007785	7.61e-78	302
contig_1_pilon	CP094298.1	85.813	289	35	5	3870028	3870316	6334461	6334743	7.61e-78	302
contig_1_pilon	CP094298.1	73.633	933	181	53	2035914	2036816	1591388	1592285	2.74e-77	300
contig_1_pilon	CP094298.1	75.483	673	133	25	3685818	3686471	4172108	4171449	2.74e-77	300
contig_1_pilon	CP094298.1	76.167	621	118	23	3063702	3064310	4817188	4816586	2.74e-77	300
contig_1_pilon	CP094298.1	76.909	563	109	19	4810998	4811550	8826416	8826967	2.74e-77	300
contig_1_pilon	CP094298.1	71.728	1383	296	80	3683194	3684528	9116010	9117345	2.74e-77	300
contig_1_pilon	CP094298.1	85.374	294	34	8	5173467	5173753	4017691	4017400	3.54e-76	296
contig_1_pilon	CP094298.1	76.342	596	116	23	4721277	4721861	4088749	4088168	3.54e-76	296
contig_1_pilon	CP094298.1	94.330	194	9	1	4426414	4426605	5250692	5250885	3.54e-76	296
contig_1_pilon	CP094298.1	94.330	194	9	1	4113223	4113416	5587405	5587596	3.54e-76	296
contig_1_pilon	CP094298.1	76.382	597	114	24	2980361	2980942	5882848	5882264	3.54e-76	296
contig_1_pilon	CP094298.1	85.374	294	34	8	2909592	2909883	6334743	6334457	3.54e-76	296
contig_1_pilon	CP094298.1	76.167	600	121	16	2035263	2035857	9111462	9110880	3.54e-76	296
contig_1_pilon	CP094298.1	76.265	573	123	12	847660	848224	6109498	6110065	4.58e-75	292
contig_1_pilon	CP094298.1	76.316	570	122	12	4948513	4949077	8309935	8309374	4.58e-75	292
contig_1_pilon	CP094298.1	89.778	225	23	0	1467164	1467388	1788790	1788566	5.92e-74	289
contig_1_pilon	CP094298.1	94.241	191	7	4	6213100	6213288	5587593	5587405	5.92e-74	289
contig_1_pilon	CP094298.1	93.814	194	8	4	4426414	4426605	7374284	7374093	5.92e-74	289
contig_1_pilon	CP094298.1	80.992	363	67	2	1726377	1726738	2789983	2790344	2.13e-73	287
contig_1_pilon	CP094298.1	80.992	363	67	2	1726168	1726529	2790192	2790553	2.13e-73	287
contig_1_pilon	CP094298.1	77.686	484	98	9	6810284	6810762	7968450	7968928	2.13e-73	287
contig_1_pilon	CP094298.1	77.732	485	96	11	6807457	6807935	7971277	7971755	2.13e-73	287
contig_1_pilon	CP094298.1	79.901	403	69	9	6149644	6150043	1261894	1262287	7.66e-73	285
contig_1_pilon	CP094298.1	93.264	193	13	0	584051	584243	5490084	5490276	7.66e-73	285
contig_1_pilon	CP094298.1	93.264	193	13	0	4329091	4329283	8573545	8573353	7.66e-73	285
contig_1_pilon	CP094298.1	78.842	449	74	13	2625496	2625924	3732852	3733299	2.76e-72	283
contig_1_pilon	CP094298.1	78.842	449	74	13	2625046	2625493	3733302	3733730	2.76e-72	283
contig_1_pilon	CP094298.1	71.899	1153	267	52	1744583	1745708	1181160	1180038	9.91e-72	281
contig_1_pilon	CP094298.1	79.245	424	72	8	5314549	5314971	6475404	6475812	9.91e-72	281
contig_1_pilon	CP094298.1	79.245	424	72	8	5314416	5314824	6475537	6475959	9.91e-72	281
contig_1_pilon	CP094298.1	86.434	258	33	2	6023047	6023303	7173415	7173159	9.91e-72	281
contig_1_pilon	CP094298.1	86.434	258	33	2	6012163	6012419	7184299	7184043	9.91e-72	281
contig_1_pilon	CP094298.1	75.037	677	132	27	3685818	3686471	2280790	2280128	3.57e-71	279
contig_1_pilon	CP094298.1	92.821	195	10	3	4426414	4426605	3599807	3599614	3.57e-71	279
contig_1_pilon	CP094298.1	75.148	676	127	31	1216313	1216972	4817236	4816586	3.57e-71	279
contig_1_pilon	CP094298.1	92.746	193	12	2	4426414	4426605	3834759	3834950	1.28e-70	278
contig_1_pilon	CP094298.1	92.821	195	8	5	5833985	5834176	5587596	5587405	1.28e-70	278
contig_1_pilon	CP094298.1	92.746	193	12	2	2726955	2727146	5587405	5587596	1.28e-70	278
contig_1_pilon	CP094298.1	92.821	195	8	5	4426414	4426605	6995150	6994959	1.28e-70	278
contig_1_pilon	CP094298.1	81.375	349	56	7	2040295	2040640	1585660	1586002	4.61e-70	276
contig_1_pilon	CP094298.1	73.775	816	165	37	3070276	3071060	4165606	4166403	4.61e-70	276
contig_1_pilon	CP094298.1	73.807	817	163	40	3057808	3058605	4178074	4178858	4.61e-70	276
contig_1_pilon	CP094298.1	77.778	477	87	12	6810845	6811307	7967188	7967659	4.61e-70	276
contig_1_pilon	CP094298.1	77.824	478	85	14	6806195	6806666	7971838	7972300	4.61e-70	276
contig_1_pilon	CP094298.1	70.563	1617	394	71	384815	386387	5963037	5961459	1.66e-69	274
contig_1_pilon	CP094298.1	70.563	1617	394	73	4800470	4802048	8771208	8772780	1.66e-69	274
contig_1_pilon	CP094298.1	83.067	313	40	11	3063949	3064256	4168591	4168895	5.97e-69	272
contig_1_pilon	CP094298.1	83.067	313	40	11	3060793	3061097	4171747	4172054	5.97e-69	272
contig_1_pilon	CP094298.1	76.106	565	108	26	2037286	2037838	234118	234667	2.15e-68	270
contig_1_pilon	CP094298.1	74.341	721	145	34	1266537	1267234	1596423	1595720	2.15e-68	270
contig_1_pilon	CP094298.1	73.044	946	186	52	3068612	3069522	3104110	3105021	2.15e-68	270
contig_1_pilon	CP094298.1	73.044	946	186	54	2040298	2041209	4176410	4177320	2.15e-68	270
contig_1_pilon	CP094298.1	76.863	510	96	20	3073072	3073570	2385197	2384699	7.72e-68	268
contig_1_pilon	CP094298.1	78.744	414	78	9	1508166	1508574	6304532	6304940	7.72e-68	268
contig_1_pilon	CP094298.1	85.547	256	35	2	3276874	3277128	4383644	4383898	2.78e-67	267
contig_1_pilon	CP094298.1	85.547	256	35	2	3275849	3276103	4384669	4384923	2.78e-67	267
contig_1_pilon	CP094298.1	75.447	615	115	29	1266744	1267331	9103089	9103694	2.78e-67	267
contig_1_pilon	CP094298.1	82.175	331	40	11	319313	319636	9193013	9192695	2.78e-67	267
contig_1_pilon	CP094298.1	90.244	205	17	1	6740320	6740524	7900920	7901121	9.98e-67	265
contig_1_pilon	CP094298.1	90.244	205	17	1	6739926	6740127	7901314	7901518	9.98e-67	265
contig_1_pilon	CP094298.1	75.079	630	124	28	2326196	2326807	3386292	3385678	3.59e-66	263
contig_1_pilon	CP094298.1	75.118	635	121	33	2321868	2322485	3390617	3390003	3.59e-66	263
contig_1_pilon	CP094298.1	76.758	512	93	23	1320881	1321379	4181368	4180870	3.59e-66	263
contig_1_pilon	CP094298.1	87.179	234	26	3	342043	342274	8813163	8812932	3.59e-66	263
contig_1_pilon	CP094298.1	75.117	643	118	29	1266744	1267355	9106203	9106834	3.59e-66	263
contig_1_pilon	CP094298.1	75.041	605	129	20	6501088	6501681	620061	619468	1.29e-65	261
contig_1_pilon	CP094298.1	73.460	844	163	50	2513119	2513933	1512137	1512948	1.29e-65	261
contig_1_pilon	CP094298.1	71.768	1222	253	79	3960431	3961606	1659577	1660752	1.29e-65	261
contig_1_pilon	CP094298.1	72.637	910	205	40	3685303	3686190	3104997	3104110	1.29e-65	261
contig_1_pilon	CP094298.1	91.237	194	14	3	4426414	4426605	3151703	3151895	1.29e-65	261
contig_1_pilon	CP094298.1	93.296	179	9	3	2894872	2895048	4002438	4002615	1.29e-65	261
contig_1_pilon	CP094298.1	93.296	179	9	3	2894630	2894807	4002680	4002856	1.29e-65	261
contig_1_pilon	CP094298.1	73.907	732	156	34	3074961	3075674	4165644	4166358	1.29e-65	261
contig_1_pilon	CP094298.1	73.907	732	156	33	3057846	3058560	4182759	4183472	1.29e-65	261
contig_1_pilon	CP094298.1	72.637	910	205	40	2040298	2041185	4816958	4816071	1.29e-65	261
contig_1_pilon	CP094298.1	91.237	194	14	3	2087893	2088085	5587405	5587596	1.29e-65	261
contig_1_pilon	CP094298.1	74.799	623	135	20	90957	91568	7662675	7662064	1.29e-65	261
contig_1_pilon	CP094298.1	85.375	253	34	2	6012425	6012676	7173160	7173410	4.65e-65	259
contig_1_pilon	CP094298.1	85.375	253	34	2	6012164	6012414	7173421	7173672	4.65e-65	259
contig_1_pilon	CP094298.1	90.816	196	12	5	4426414	4426605	3172473	3172666	1.67e-64	257
contig_1_pilon	CP094298.1	90.816	196	12	5	2108663	2108856	5587405	5587596	1.67e-64	257
contig_1_pilon	CP094298.1	75.758	561	106	21	4721316	4721861	4761408	4761953	6.01e-64	255
contig_1_pilon	CP094298.1	75.758	561	106	21	3630640	3631185	5882303	5882848	6.01e-64	255
contig_1_pilon	CP094298.1	74.766	642	122	27	3046519	3047150	2331173	2330562	7.77e-63	252
contig_1_pilon	CP094298.1	76.173	533	95	23	983775	984285	3379259	3379781	7.77e-63	252
contig_1_pilon	CP094298.1	74.884	645	116	35	1266744	1267355	4154948	4154317	7.77e-63	252
contig_1_pilon	CP094298.1	72.687	908	192	51	3057661	3058537	4156240	4157122	7.77e-63	252
contig_1_pilon	CP094298.1	72.717	909	190	53	3048442	3049324	4165459	4166335	7.77e-63	252
contig_1_pilon	CP094298.1	71.804	1181	241	78	5743164	5744283	5099055	5097906	7.77e-63	252
contig_1_pilon	CP094298.1	71.851	1183	237	78	3960437	3961586	6905256	6904137	7.77e-63	252
contig_1_pilon	CP094298.1	76.173	533	95	23	2315449	2315971	8173825	8173315	7.77e-63	252
contig_1_pilon	CP094298.1	88.889	207	17	5	6961528	6961730	3599832	3599628	2.80e-62	250
contig_1_pilon	CP094298.1	80.938	320	58	3	735992	736310	4094723	4095040	2.80e-62	250
contig_1_pilon	CP094298.1	80.805	323	59	3	2986916	2987236	8421606	8421285	2.80e-62	250
contig_1_pilon	CP094298.1	75.575	565	106	22	3685790	3686332	9106021	9106575	2.80e-62	250
contig_1_pilon	CP094298.1	71.361	1271	275	66	5742673	5743885	1661220	1659981	1.01e-61	248
contig_1_pilon	CP094298.1	91.667	180	13	2	2726956	2727133	2098891	2098712	1.01e-61	248
contig_1_pilon	CP094298.1	78.019	414	78	10	5143545	5143950	2571986	2572394	1.01e-61	248
contig_1_pilon	CP094298.1	91.667	180	13	2	6961551	6961730	3834760	3834937	1.01e-61	248
contig_1_pilon	CP094298.1	73.518	793	152	49	3685789	3686555	4805443	4806203	1.01e-61	248
contig_1_pilon	CP094298.1	73.384	789	160	44	3674675	3675435	4816557	4817323	1.01e-61	248
contig_1_pilon	CP094298.1	75.458	546	115	16	2985551	2986088	6856741	6857275	1.01e-61	248
contig_1_pilon	CP094298.1	74.840	624	118	29	3060507	3061100	4154440	4155054	3.62e-61	246
contig_1_pilon	CP094298.1	74.840	624	118	29	3046642	3047256	4168305	4168898	3.62e-61	246
contig_1_pilon	CP094298.1	95.484	155	5	2	2994458	2994611	5289491	5289644	3.62e-61	246
contig_1_pilon	CP094298.1	73.585	742	155	30	6523045	6523755	6486035	6486766	3.62e-61	246
contig_1_pilon	CP094298.1	73.514	740	159	26	5325047	5325778	7684039	7684749	3.62e-61	246
contig_1_pilon	CP094298.1	76.837	449	92	10	5816368	5816810	1304444	1304002	4.68e-60	243
contig_1_pilon	CP094298.1	78.079	406	74	13	453479	453873	1585659	1586060	4.68e-60	243
contig_1_pilon	CP094298.1	88.350	206	19	4	4735522	4735725	2098712	2098914	4.68e-60	243
contig_1_pilon	CP094298.1	80.308	325	60	4	3063939	3064261	3104111	3104433	4.68e-60	243
contig_1_pilon	CP094298.1	75.275	546	116	16	5695768	5696302	4093358	4093895	4.68e-60	243
contig_1_pilon	CP094298.1	80.308	325	60	4	2040299	2040621	4171737	4172059	4.68e-60	243
contig_1_pilon	CP094298.1	88.350	206	19	4	6961528	6961730	5896712	5896509	4.68e-60	243
contig_1_pilon	CP094298.1	82.609	276	43	4	3077923	3078197	248370	248641	6.05e-59	239
contig_1_pilon	CP094298.1	77.404	416	84	7	2123833	2124243	1149725	1150135	6.05e-59	239
contig_1_pilon	CP094298.1	89.175	194	18	3	1043836	1044027	2098904	2098712	6.05e-59	239
contig_1_pilon	CP094298.1	92.308	169	12	1	4113235	4113402	2098880	2098712	6.05e-59	239
contig_1_pilon	CP094298.1	92.308	169	12	1	2087905	2088072	2098880	2098712	6.05e-59	239
contig_1_pilon	CP094298.1	92.308	169	12	1	6961562	6961730	3151715	3151882	6.05e-59	239
contig_1_pilon	CP094298.1	92.308	169	12	1	6961562	6961730	5250704	5250871	6.05e-59	239
contig_1_pilon	CP094298.1	90.556	180	16	1	6961551	6961730	2107667	2107845	2.18e-58	237
contig_1_pilon	CP094298.1	76.889	450	85	17	3060644	3061082	4151385	4151826	2.18e-58	237
contig_1_pilon	CP094298.1	77.465	426	76	16	3077930	3078342	4151586	4152004	2.18e-58	237
contig_1_pilon	CP094298.1	76.889	450	85	17	3043587	3044028	4168442	4168880	2.18e-58	237
contig_1_pilon	CP094298.1	77.465	426	76	16	3043788	3044206	4185728	4186140	2.18e-58	237
contig_1_pilon	CP094298.1	83.456	272	27	5	3311446	3311699	4419102	4419373	2.18e-58	237
contig_1_pilon	CP094298.1	79.772	351	50	18	4760377	4760717	5921240	5921579	7.83e-58	235
contig_1_pilon	CP094298.1	79.598	348	56	13	4760251	4760590	5921366	5921706	7.83e-58	235
contig_1_pilon	CP094298.1	91.011	178	10	6	4760543	4760718	5921366	5921539	7.83e-58	235
contig_1_pilon	CP094298.1	91.011	178	10	6	4760377	4760550	5921532	5921707	7.83e-58	235
contig_1_pilon	CP094298.1	72.558	860	184	42	6848992	6849825	636260	637093	2.82e-57	233
contig_1_pilon	CP094298.1	89.474	190	12	6	6552466	6552650	1352158	1352344	2.82e-57	233
contig_1_pilon	CP094298.1	74.744	586	117	27	6437163	6437736	4883199	4882633	2.82e-57	233
contig_1_pilon	CP094298.1	74.368	593	130	14	6234943	6235518	6446759	6446172	2.82e-57	233
contig_1_pilon	CP094298.1	74.252	602	133	16	5285182	5285778	7396514	7395930	2.82e-57	233
contig_1_pilon	CP094298.1	74.956	571	112	26	3751883	3752433	7598718	7598159	2.82e-57	233
contig_1_pilon	CP094298.1	72.558	860	184	43	107749	108582	8009970	8010803	2.82e-57	233
contig_1_pilon	CP094298.1	73.267	707	162	24	2034392	2035085	9101686	9100994	2.82e-57	233
contig_1_pilon	CP094298.1	75.388	516	107	18	108821	109326	1371751	1371246	1.01e-56	231
contig_1_pilon	CP094298.1	90.000	180	17	1	2108664	2108842	2098891	2098712	1.01e-56	231
contig_1_pilon	CP094298.1	91.228	171	14	1	4426424	4426593	2098882	2098712	1.01e-56	231
contig_1_pilon	CP094298.1	92.593	162	10	2	6213110	6213269	2098712	2098873	1.01e-56	231
contig_1_pilon	CP094298.1	90.000	180	17	1	6961551	6961730	3172474	3172652	1.01e-56	231
contig_1_pilon	CP094298.1	90.000	180	17	1	6961551	6961730	5587406	5587584	1.01e-56	231
contig_1_pilon	CP094298.1	92.593	162	10	2	6961569	6961730	7374265	7374106	1.01e-56	231
contig_1_pilon	CP094298.1	90.055	181	13	5	5833999	5834175	2098712	2098891	3.64e-56	230
contig_1_pilon	CP094298.1	71.702	940	230	30	5193654	5194578	2357148	2358066	3.64e-56	230
contig_1_pilon	CP094298.1	71.672	939	232	29	1293330	1294248	6354644	6355568	3.64e-56	230
contig_1_pilon	CP094298.1	90.055	181	13	5	6961551	6961730	6995149	6994973	3.64e-56	230
contig_1_pilon	CP094298.1	77.436	390	82	6	1266565	1266951	1615026	1614640	1.31e-55	228
contig_1_pilon	CP094298.1	97.727	132	3	0	6169390	6169521	5013245	5013376	1.31e-55	228
contig_1_pilon	CP094298.1	97.727	132	3	0	6169390	6169521	6340039	6340170	1.31e-55	228
contig_1_pilon	CP094298.1	97.727	132	3	0	3875776	3875907	7330386	7330517	1.31e-55	228
contig_1_pilon	CP094298.1	97.727	132	3	0	5179049	5179180	7330386	7330517	1.31e-55	228
contig_1_pilon	CP094298.1	75.432	521	98	26	2037329	2037834	237329	237834	4.71e-55	226
contig_1_pilon	CP094298.1	75.560	536	89	40	3685795	3686309	1048344	1048858	4.71e-55	226
contig_1_pilon	CP094298.1	73.810	672	133	39	1273088	1273736	2333570	2334221	4.71e-55	226
contig_1_pilon	CP094298.1	73.770	671	135	37	1269752	1270403	2336906	2337554	4.71e-55	226
contig_1_pilon	CP094298.1	72.414	812	189	29	4691778	4692579	3184561	3183775	4.71e-55	226
contig_1_pilon	CP094298.1	80.906	309	40	15	2626529	2626823	3734275	3734578	4.71e-55	226
contig_1_pilon	CP094298.1	80.906	309	40	15	2626469	2626772	3734335	3734629	4.71e-55	226
contig_1_pilon	CP094298.1	72.422	805	189	27	2119971	2120751	5853564	5852769	4.71e-55	226
contig_1_pilon	CP094298.1	74.530	585	115	31	1266670	1267234	1610217	1609647	1.69e-54	224
contig_1_pilon	CP094298.1	90.588	170	15	1	1328198	1328366	2392106	2392275	1.69e-54	224
contig_1_pilon	CP094298.1	88.770	187	15	5	1724450	1724634	2787931	2788113	1.69e-54	224
contig_1_pilon	CP094298.1	88.770	187	15	5	1724116	1724298	2788265	2788449	1.69e-54	224
contig_1_pilon	CP094298.1	82.310	277	32	9	5690718	5690993	6851635	6851895	1.69e-54	224
contig_1_pilon	CP094298.1	82.310	277	32	9	5690662	5690922	6851691	6851966	1.69e-54	224
contig_1_pilon	CP094298.1	74.627	603	107	35	3080918	3081510	9022896	9022330	1.69e-54	224
contig_1_pilon	CP094298.1	75.610	492	96	23	3682525	3683004	1586139	1585660	6.10e-54	222
contig_1_pilon	CP094298.1	96.970	132	4	0	6169390	6169521	4011940	4011809	6.10e-54	222
contig_1_pilon	CP094298.1	83.761	234	38	0	5874531	5874764	7035422	7035655	6.10e-54	222
contig_1_pilon	CP094298.1	83.761	234	38	0	5874450	5874683	7035503	7035736	6.10e-54	222
contig_1_pilon	CP094298.1	96.970	132	4	0	2904001	2904132	7330517	7330386	6.10e-54	222
contig_1_pilon	CP094298.1	96.970	132	4	0	1022388	1022519	7330517	7330386	6.10e-54	222
contig_1_pilon	CP094298.1	96.970	132	4	0	6169390	6169521	8135081	8135212	6.10e-54	222
contig_1_pilon	CP094298.1	73.128	748	151	43	3053182	3053904	9031966	9031244	6.10e-54	222
contig_1_pilon	CP094298.1	92.258	155	12	0	1328288	1328442	2392016	2392170	2.19e-53	220
contig_1_pilon	CP094298.1	73.779	614	138	18	6724299	6724905	5694266	5693669	2.19e-53	220
contig_1_pilon	CP094298.1	73.779	614	138	18	4532678	4533275	7885899	7885293	2.19e-53	220
contig_1_pilon	CP094298.1	73.841	604	137	17	4532648	4533236	8933583	8932986	2.19e-53	220
contig_1_pilon	CP094298.1	73.212	657	154	20	6370507	6371152	143182	142537	7.88e-53	219
contig_1_pilon	CP094298.1	73.393	669	144	32	5653129	5653780	1542995	1543646	7.88e-53	219
contig_1_pilon	CP094298.1	74.951	507	112	15	6387549	6388049	1731203	1730706	7.88e-53	219
contig_1_pilon	CP094298.1	71.060	1396	272	111	2039738	2041064	2380309	2378977	7.88e-53	219
contig_1_pilon	CP094298.1	97.638	127	3	0	6169390	6169516	2580578	2580452	7.88e-53	219
contig_1_pilon	CP094298.1	71.030	1398	275	110	1315159	1316494	3104876	3103547	7.88e-53	219
contig_1_pilon	CP094298.1	74.022	639	121	40	3063651	3064268	4163656	4164270	7.88e-53	219
contig_1_pilon	CP094298.1	74.062	640	119	42	3055858	3056472	4171449	4172066	7.88e-53	219
contig_1_pilon	CP094298.1	97.638	127	3	0	6169390	6169516	5766170	5766296	7.88e-53	219
contig_1_pilon	CP094298.1	97.638	127	3	0	4605179	4605305	7330386	7330512	7.88e-53	219
contig_1_pilon	CP094298.1	97.638	127	3	0	1516632	1516758	7330512	7330386	7.88e-53	219
contig_1_pilon	CP094298.1	79.805	307	57	3	453570	453872	9022664	9022359	7.88e-53	219
contig_1_pilon	CP094298.1	75.630	476	92	18	3051377	3051837	1585518	1585984	1.02e-51	215
contig_1_pilon	CP094298.1	72.535	710	175	17	3062424	3063123	3098183	3098882	3.67e-51	213
contig_1_pilon	CP094298.1	76.645	471	58	26	2271071	2271503	3334500	3334956	3.67e-51	213
contig_1_pilon	CP094298.1	76.645	471	58	26	2270690	2271146	3334881	3335313	3.67e-51	213
contig_1_pilon	CP094298.1	72.535	710	175	17	2034371	2035070	4170222	4170921	3.67e-51	213
contig_1_pilon	CP094298.1	79.612	309	53	8	3076304	3076607	4174856	4175159	3.67e-51	213
contig_1_pilon	CP094298.1	79.612	309	53	8	3067058	3067361	4184102	4184405	3.67e-51	213
contig_1_pilon	CP094298.1	74.440	536	118	19	5639569	5640093	4533656	4533129	3.67e-51	213
contig_1_pilon	CP094298.1	74.188	554	124	19	3402394	3402939	6801066	6800524	3.67e-51	213
contig_1_pilon	CP094298.1	72.432	769	177	29	3062377	3063132	9024280	9023534	3.67e-51	213
contig_1_pilon	CP094298.1	83.190	232	37	2	4323790	4324020	2475737	2475507	1.32e-50	211
contig_1_pilon	CP094298.1	83.190	232	37	2	1411690	1411920	5485013	5484783	1.32e-50	211
contig_1_pilon	CP094298.1	77.904	353	66	11	3070274	3070620	1593037	1593383	4.75e-50	209
contig_1_pilon	CP094298.1	73.460	682	128	43	3070274	3070921	1597666	1598328	1.71e-49	207
contig_1_pilon	CP094298.1	72.034	944	185	60	4865479	4866399	3797086	3797973	1.71e-49	207
contig_1_pilon	CP094298.1	72.034	944	185	54	2689282	2690169	6026468	6027388	1.71e-49	207
contig_1_pilon	CP094298.1	86.772	189	21	4	5248479	5248665	6409403	6409589	1.71e-49	207
contig_1_pilon	CP094298.1	86.772	189	21	4	5248413	5248599	6409469	6409655	1.71e-49	207
contig_1_pilon	CP094298.1	85.787	197	26	2	6090411	6090606	7184305	7184500	1.71e-49	207
contig_1_pilon	CP094298.1	85.787	197	26	2	6023309	6023504	7251407	7251602	1.71e-49	207
contig_1_pilon	CP094298.1	72.997	674	151	26	6724250	6724903	8932889	8933551	1.71e-49	207
contig_1_pilon	CP094298.1	71.014	1104	256	57	3062443	3063514	9117316	9116245	1.71e-49	207
contig_1_pilon	CP094298.1	75.000	520	94	28	2032148	2032652	9124985	9124487	1.71e-49	207
contig_1_pilon	CP094298.1	72.335	835	169	56	2036012	2036815	2379646	2378843	6.14e-49	206
contig_1_pilon	CP094298.1	72.368	836	167	56	1315025	1315828	3100627	3099824	6.14e-49	206
contig_1_pilon	CP094298.1	76.738	374	84	3	4316958	4317329	5477882	5478254	6.14e-49	206
contig_1_pilon	CP094298.1	76.800	375	82	4	4316889	4317261	5477951	5478322	6.14e-49	206
contig_1_pilon	CP094298.1	78.834	326	52	14	3051518	3051836	248319	248634	2.21e-48	204
contig_1_pilon	CP094298.1	80.682	264	47	4	6850364	6850625	637626	637887	7.94e-48	202
contig_1_pilon	CP094298.1	92.857	140	9	1	2213048	2213187	3274545	3274683	7.94e-48	202
contig_1_pilon	CP094298.1	92.857	140	9	1	2210735	2210873	3276858	3276997	7.94e-48	202
contig_1_pilon	CP094298.1	91.837	147	8	4	3794424	3794568	4927520	4927664	7.94e-48	202
contig_1_pilon	CP094298.1	91.837	147	8	4	3790051	3790195	4931893	4932037	7.94e-48	202
contig_1_pilon	CP094298.1	85.354	198	26	3	6090411	6090606	7184044	7184240	7.94e-48	202
contig_1_pilon	CP094298.1	85.354	198	26	3	6023048	6023244	7251407	7251602	7.94e-48	202
contig_1_pilon	CP094298.1	80.682	264	47	4	109115	109376	8011342	8011603	7.94e-48	202
contig_1_pilon	CP094298.1	79.932	294	42	6	2873815	2874095	350068	349779	2.86e-47	200
contig_1_pilon	CP094298.1	77.616	344	68	7	2035917	2036257	1585665	1586002	2.86e-47	200
contig_1_pilon	CP094298.1	70.862	1033	255	41	3046296	3047302	235201	236213	1.03e-46	198
contig_1_pilon	CP094298.1	78.328	323	58	10	3079587	3079903	237530	237846	1.03e-46	198
contig_1_pilon	CP094298.1	80.769	286	27	17	5996237	5996501	7157113	7157391	1.03e-46	198
contig_1_pilon	CP094298.1	80.769	286	27	17	5996117	5996395	7157233	7157497	1.03e-46	198
contig_1_pilon	CP094298.1	74.498	498	105	20	4201796	4202282	3385806	3386292	3.69e-46	196
contig_1_pilon	CP094298.1	77.326	344	70	8	2620703	2621042	3536417	3536078	3.69e-46	196
contig_1_pilon	CP094298.1	77.326	344	70	8	2466807	2467146	3728848	3728509	3.69e-46	196
contig_1_pilon	CP094298.1	74.549	499	103	21	2321996	2322482	5362766	5363252	3.69e-46	196
contig_1_pilon	CP094298.1	84.507	213	17	8	5680945	5681149	6841501	6841705	3.69e-46	196
contig_1_pilon	CP094298.1	84.507	213	17	8	5680528	5680732	6841918	6842122	3.69e-46	196
contig_1_pilon	CP094298.1	72.715	766	143	54	3068289	3069020	9106747	9106014	3.69e-46	196
contig_1_pilon	CP094298.1	75.979	383	88	4	1742013	1742393	1131158	1130778	1.33e-45	195
contig_1_pilon	CP094298.1	75.163	459	90	21	2257095	2257543	2900964	2901408	1.33e-45	195
contig_1_pilon	CP094298.1	75.378	463	82	24	1837148	1837592	3320905	3321353	1.33e-45	195
contig_1_pilon	CP094298.1	94.488	127	4	3	4426481	4426605	4877208	4877333	4.78e-45	193
contig_1_pilon	CP094298.1	94.488	127	4	3	3746442	3746567	5587472	5587596	4.78e-45	193
contig_1_pilon	CP094298.1	75.481	416	89	13	1266537	1266945	1605692	1605283	1.72e-44	191
contig_1_pilon	CP094298.1	78.618	304	53	9	3571269	3571566	4658096	4658393	1.72e-44	191
contig_1_pilon	CP094298.1	78.618	304	53	9	3527325	3527622	4702037	4702334	1.72e-44	191
